2025-07-11 23:48:01,381 | INFO | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-07-12 00:03:55,649 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:05 IST)" (scheduled at 2025-07-12 00:03:55.648523+05:30)
2025-07-12 00:03:55,971 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:05 IST)" executed successfully
2025-07-12 00:04:03,964 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:04:05,654 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:15 IST)" (scheduled at 2025-07-12 00:04:05.648523+05:30)
2025-07-12 00:04:05,870 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:15 IST)" executed successfully
2025-07-12 00:04:14,717 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:04:15,663 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:25 IST)" (scheduled at 2025-07-12 00:04:15.648523+05:30)
2025-07-12 00:04:16,242 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:25 IST)" executed successfully
2025-07-12 00:04:24,947 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:04:25,650 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:35 IST)" (scheduled at 2025-07-12 00:04:25.648523+05:30)
2025-07-12 00:04:25,860 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:35 IST)" executed successfully
2025-07-12 00:04:35,100 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:04:35,663 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:45 IST)" (scheduled at 2025-07-12 00:04:35.648523+05:30)
2025-07-12 00:04:36,005 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:45 IST)" executed successfully
2025-07-12 00:04:45,325 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:04:45,663 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:55 IST)" (scheduled at 2025-07-12 00:04:45.648523+05:30)
2025-07-12 00:04:45,765 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:04:55 IST)" executed successfully
2025-07-12 00:04:55,562 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:04:55,657 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:05 IST)" (scheduled at 2025-07-12 00:04:55.648523+05:30)
2025-07-12 00:04:55,972 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:05 IST)" executed successfully
2025-07-12 00:05:05,659 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:15 IST)" (scheduled at 2025-07-12 00:05:05.648523+05:30)
2025-07-12 00:05:05,812 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:05:06,212 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:15 IST)" executed successfully
2025-07-12 00:05:15,660 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:25 IST)" (scheduled at 2025-07-12 00:05:15.648523+05:30)
2025-07-12 00:05:15,939 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:25 IST)" executed successfully
2025-07-12 00:05:16,043 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:05:25,652 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:35 IST)" (scheduled at 2025-07-12 00:05:25.648523+05:30)
2025-07-12 00:05:25,926 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:35 IST)" executed successfully
2025-07-12 00:05:26,282 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:05:35,654 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:45 IST)" (scheduled at 2025-07-12 00:05:35.648523+05:30)
2025-07-12 00:05:35,762 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:45 IST)" executed successfully
2025-07-12 00:05:36,525 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:05:45,660 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:55 IST)" (scheduled at 2025-07-12 00:05:45.648523+05:30)
2025-07-12 00:05:45,873 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:05:55 IST)" executed successfully
2025-07-12 00:05:46,706 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:05:55,660 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:05 IST)" (scheduled at 2025-07-12 00:05:55.648523+05:30)
2025-07-12 00:05:55,872 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:05 IST)" executed successfully
2025-07-12 00:05:56,900 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:06:05,655 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:15 IST)" (scheduled at 2025-07-12 00:06:05.648523+05:30)
2025-07-12 00:06:06,228 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:15 IST)" executed successfully
2025-07-12 00:06:07,056 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:06:15,661 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:25 IST)" (scheduled at 2025-07-12 00:06:15.648523+05:30)
2025-07-12 00:06:15,866 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:25 IST)" executed successfully
2025-07-12 00:06:17,268 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:06:25,656 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:35 IST)" (scheduled at 2025-07-12 00:06:25.648523+05:30)
2025-07-12 00:06:25,978 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:35 IST)" executed successfully
2025-07-12 00:06:27,414 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:06:35,663 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:45 IST)" (scheduled at 2025-07-12 00:06:35.648523+05:30)
2025-07-12 00:06:35,869 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:45 IST)" executed successfully
2025-07-12 00:06:37,651 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:06:45,658 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:55 IST)" (scheduled at 2025-07-12 00:06:45.648523+05:30)
2025-07-12 00:06:45,925 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:06:55 IST)" executed successfully
2025-07-12 00:06:47,892 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:06:55,649 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:07:05 IST)" (scheduled at 2025-07-12 00:06:55.648523+05:30)
2025-07-12 00:06:55,881 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:07:05 IST)" executed successfully
2025-07-12 00:06:58,132 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:07:05,654 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:07:15 IST)" (scheduled at 2025-07-12 00:07:05.648523+05:30)
2025-07-12 00:07:06,906 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:07:15 IST)" executed successfully
2025-07-12 00:07:08,282 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:07:15,648 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:07:25 IST)" (scheduled at 2025-07-12 00:07:15.648523+05:30)
2025-07-12 00:07:15,786 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:07:25 IST)" executed successfully
2025-07-12 00:07:18,436 | INFO | HTTP Request: POST https://api.telegram.org/bot7960268313:AAHiZBou5-jdbrK4OEtE3pdGxPd3J914y70/getUpdates "HTTP/1.1 200 OK"
2025-07-12 00:07:25,651 | INFO | Running job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:07:35 IST)" (scheduled at 2025-07-12 00:07:25.648523+05:30)
2025-07-12 00:07:25,984 | INFO | Job "start_background_monitoring.<locals>.monitor_users (trigger: interval[0:00:10], next run at: 2025-07-12 00:07:35 IST)" executed successfully
